BAS_MGT_SN,CTP_KOR_NM,SIG_CD,SIG_KOR_NM,BAS_ID,BAS_AR,NTFC_DE,MVMN_DE,MVMN_RESN,OPERT_DE
1123000024,서울특별시,11230,동대문구,02627,0.038006,20121221,,,
1123000025,서울특별시,11230,동대문구,02616,0.044269,20121221,,,
1123000123,서울특별시,11230,동대문구,02575,0.037503,20121221,,,
1123000124,서울특별시,11230,동대문구,02569,0.056258,20121221,,,
1123000125,서울특별시,11230,동대문구,02570,0.066547,20121221,,,
1123000126,서울특별시,11230,동대문구,02571,0.098112,20121221,,,
1123000127,서울특별시,11230,동대문구,02572,0.0879,20121221,,,
1123000128,서울특별시,11230,동대문구,02573,0.057662,20121221,,,
1123000198,서울특별시,11230,동대문구,02442,0.036145,20121221,,,
1123000207,서울특별시,11230,동대문구,02454,0.061132,20121221,,,
1123000199,서울특별시,11230,동대문구,02434,0.013112,20121221,,,
1123000200,서울특별시,11230,동대문구,02433,0.032576,20121221,,,
1123000201,서울특별시,11230,동대문구,02432,0.028959,20121221,,,
1121500031,서울특별시,11215,광진구,05029,0.4588,20121221,,,
1121500032,서울특별시,11215,광진구,05021,0.065393,20121221,,,
1121500033,서울특별시,11215,광진구,04984,0.096509,20121221,,,
1121500106,서울특별시,11215,광진구,05062,0.046535,20121221,,,
1121500107,서울특별시,11215,광진구,05058,0.044949,20121221,,,
1121500108,서울특별시,11215,광진구,05057,0.04116,20121221,,,
1121500109,서울특별시,11215,광진구,05056,0.04119,20121221,,,
1121500110,서울특별시,11215,광진구,05064,0.04097,20121221,,,
1121500111,서울특별시,11215,광진구,05055,0.030484,20121221,,,
1121500203,서울특별시,11215,광진구,04909,0.028666,20121221,,,
1121500204,서울특별시,11215,광진구,04910,0.027845,20121221,,,
1121500205,서울특별시,11215,광진구,04911,0.024734,20121221,,,
1121500206,서울특별시,11215,광진구,04912,0.048903,20121221,,,
1121500207,서울특별시,11215,광진구,04908,0.061002,20121221,,,
1121500208,서울특별시,11215,광진구,04907,0.043208,20121221,,,
1120000055,서울특별시,11200,성동구,04804,0.117056,20121221,,,
1120000056,서울특별시,11200,성동구,04719,0.118157,20121221,,,
1120000057,서울특별시,11200,성동구,04751,0.048051,20121221,,,
1120000058,서울특별시,11200,성동구,04760,0.073589,20121221,,,
1120000059,서울특별시,11200,성동구,04706,0.04959,20121221,,,
1117000007,서울특별시,11170,용산구,04382,0.165194,20121221,,,
1117000008,서울특별시,11170,용산구,04384,0.135153,20121221,,,
1117000009,서울특별시,11170,용산구,04356,0.086193,20121221,,,
1117000010,서울특별시,11170,용산구,04359,0.041303,20121221,,,
1117000011,서울특별시,11170,용산구,04363,0.144574,20121221,,,
1117000072,서울특별시,11170,용산구,04399,0.092671,20121221,,,
1117000073,서울특별시,11170,용산구,04400,0.074475,20121221,,,
1117000074,서울특별시,11170,용산구,04401,0.172658,20121221,,,
1117000075,서울특별시,11170,용산구,04402,0.052449,20121221,,,
1114000007,서울특별시,11140,중구,04509,0.136612,20121221,,,
1114000008,서울특별시,11140,중구,04506,0.045868,20121221,,,
1114000009,서울특별시,11140,중구,04504,0.018475,20121221,,,
1129000128,서울특별시,11290,성북구,02773,0.097,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000149,서울특별시,11290,성북구,02771,0.051,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000166,서울특별시,11290,성북구,02863,0.097,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000168,서울특별시,11290,성북구,02724,0.077,20121221,20121221,국가기초구역 최초생성,20121221000000
1123000026,서울특별시,11230,동대문구,02625,0.046532,20121221,,,
1123000027,서울특별시,11230,동대문구,02611,0.034316,20121221,,,
1123000028,서울특별시,11230,동대문구,02612,0.034368,20121221,,,
1123000029,서울특별시,11230,동대문구,02626,0.041294,20121221,,,
1123000247,서울특별시,11230,동대문구,02603,0.052293,20121221,,,
1123000030,서울특별시,11230,동대문구,02639,0.093938,20121221,,,
1123000031,서울특별시,11230,동대문구,02615,0.02966,20121221,,,
1123000130,서울특별시,11230,동대문구,02543,0.04474,20121221,,,
1123000131,서울특별시,11230,동대문구,02557,0.047038,20121221,,,
1123000129,서울특별시,11230,동대문구,02490,0.068446,20121221,,,
1123000241,서울특별시,11230,동대문구,02482,0.016049,20121221,,,
1123000133,서울특별시,11230,동대문구,02513,0.03644,20121221,,,
1123000246,서울특별시,11230,동대문구,02505,0.072661,20121221,,,
1123000202,서울특별시,11230,동대문구,02431,0.028565,20121221,,,
1123000203,서울특별시,11230,동대문구,02428,0.036302,20121221,,,
1123000204,서울특별시,11230,동대문구,02441,0.037084,20121221,,,
1123000205,서울특별시,11230,동대문구,02440,0.026126,20121221,,,
1123000206,서울특별시,11230,동대문구,02429,0.016353,20121221,,,
1121500034,서울특별시,11215,광진구,04983,0.100054,20121221,,,
1121500035,서울특별시,11215,광진구,04977,0.013221,20121221,,,
1121500036,서울특별시,11215,광진구,04978,0.050048,20121221,,,
1121500037,서울특별시,11215,광진구,04982,0.090002,20121221,,,
1121500038,서울특별시,11215,광진구,04976,0.04167,20121221,,,
1121500039,서울특별시,11215,광진구,04979,0.015799,20121221,,,
1121500112,서울특별시,11215,광진구,05054,0.071263,20121221,,,
1121500113,서울특별시,11215,광진구,05053,0.028836,20121221,,,
1121500114,서울특별시,11215,광진구,05068,0.021592,20121221,,,
1121500115,서울특별시,11215,광진구,05069,0.066696,20121221,,,
1121500116,서울특별시,11215,광진구,05067,0.017868,20121221,,,
1121500117,서울특별시,11215,광진구,05070,0.076537,20121221,,,
1121500118,서울특별시,11215,광진구,05066,0.060009,20121221,,,
1121500119,서울특별시,11215,광진구,05065,0.109717,20121221,,,
1121500209,서울특별시,11215,광진구,04906,0.039398,20121221,,,
1121500210,서울특별시,11215,광진구,04904,0.060409,20121221,,,
1121500211,서울특별시,11215,광진구,04905,0.04383,20121221,,,
1121500212,서울특별시,11215,광진구,04903,0.068075,20121221,,,
1120000060,서울특별시,11200,성동구,04702,0.133624,20121221,,,
1120000061,서울특별시,11200,성동구,04707,0.087751,20121221,,,
1120000062,서울특별시,11200,성동구,04708,0.067086,20121221,,,
1120000063,서울특별시,11200,성동구,04700,0.092223,20121221,,,
1120000064,서울특별시,11200,성동구,04712,0.039739,20121221,,,
1117000012,서울특별시,11170,용산구,04360,0.051666,20121221,,,
1117000013,서울특별시,11170,용산구,04358,0.058682,20121221,,,
1117000014,서울특별시,11170,용산구,04387,0.071229,20121221,,,
1117000015,서울특별시,11170,용산구,04386,0.079439,20121221,,,
1117000016,서울특별시,11170,용산구,04428,1.181347,20121221,,,
1117000017,서울특별시,11170,용산구,04321,0.036997,20121221,,,
1117000076,서울특별시,11170,용산구,04413,0.06586,20121221,,,
1117000077,서울특별시,11170,용산구,04404,0.035029,20121221,,,
1117000078,서울특별시,11170,용산구,04405,0.032884,20121221,,,
1114000010,서울특별시,11140,중구,04505,0.029158,20121221,,,
1114000017,서울특별시,11140,중구,04626,0.196827,20121221,,,
1114000018,서울특별시,11140,중구,04627,0.057317,20121221,,,
1129000129,서울특별시,11290,성북구,02763,0.08132677955627,20181218,20181218,통합에 의한 기초구역 변경,20181218000000
1129000150,서울특별시,11290,성북구,02772,0.043,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000167,서울특별시,11290,성북구,02862,0.087,20121221,20121221,국가기초구역 최초생성,20121221000000
1123000032,서울특별시,11230,동대문구,02600,0.031283,20121221,,,
1123000033,서울특별시,11230,동대문구,02614,0.025787,20121221,,,
1123000034,서울특별시,11230,동대문구,02638,0.123334,20121221,,,
1123000035,서울특별시,11230,동대문구,02602,0.047379,20121221,,,
1123000036,서울특별시,11230,동대문구,02613,0.039596,20121221,,,
1123000050,서울특별시,11230,동대문구,02597,0.047757,20121221,,,
1123000037,서울특별시,11230,동대문구,02637,0.078839,20121221,,,
1123000134,서울특별시,11230,동대문구,02477,0.038507,20121221,,,
1123000135,서울특별시,11230,동대문구,02476,0.041322,20121221,,,
1123000136,서울특별시,11230,동대문구,02512,0.115024,20121221,,,
1123000137,서울특별시,11230,동대문구,02489,0.03739,20121221,,,
1123000138,서울특별시,11230,동대문구,02481,0.034094,20121221,,,
1123000139,서울특별시,11230,동대문구,02556,0.037098,20121221,,,
1123000248,서울특별시,11230,동대문구,02455,0.416712,20121221,,,
1123000208,서울특별시,11230,동대문구,02419,0.022575,20121221,,,
1123000209,서울특별시,11230,동대문구,02420,0.02023,20121221,,,
1123000210,서울특별시,11230,동대문구,02451,0.083672,20121221,,,
1121500040,서울특별시,11215,광진구,04981,0.247317,20121221,,,
1121500041,서울특별시,11215,광진구,04980,0.035941,20121221,,,
1121500042,서울특별시,11215,광진구,04975,0.048182,20121221,,,
1121500043,서울특별시,11215,광진구,04993,0.0613,20121221,,,
1121500120,서울특별시,11215,광진구,05097,0.548734,20121221,,,
1121500121,서울특별시,11215,광진구,05093,0.023717,20121221,,,
1121500122,서울특별시,11215,광진구,05095,0.048026,20121221,,,
1121500123,서울특별시,11215,광진구,05094,0.038216,20121221,,,
1121500124,서울특별시,11215,광진구,05092,0.046971,20121221,,,
1121500125,서울특별시,11215,광진구,05096,0.052035,20121221,,,
1121500126,서울특별시,11215,광진구,05091,0.02676,20121221,,,
1121500213,서울특별시,11215,광진구,04902,0.054284,20121221,,,
1121500214,서울특별시,11215,광진구,04969,0.372903,20121221,,,
1121500215,서울특별시,11215,광진구,05032,0.042344,20121221,,,
1120000065,서울특별시,11200,성동구,04711,0.092488,20121221,,,
1120000066,서울특별시,11200,성동구,04762,0.113138,20121221,,,
1117000018,서울특별시,11170,용산구,04314,0.106094,20121221,,,
1117000019,서울특별시,11170,용산구,04313,0.11065,20121221,,,
1117000020,서울특별시,11170,용산구,04312,0.08887,20121221,,,
1117000021,서울특별시,11170,용산구,04316,0.104186,20121221,,,
1117000022,서울특별시,11170,용산구,04322,0.139754,20121221,,,
1117000079,서울특별시,11170,용산구,04408,0.032269,20121221,,,
1117000080,서울특별시,11170,용산구,04350,0.054409,20121221,,,
1117000081,서울특별시,11170,용산구,04391,0.091244,20121221,,,
1114000019,서울특별시,11140,중구,04625,0.022234,20121221,,,
1114000031,서울특별시,11140,중구,04615,0.052181,20121221,,,
1114000032,서울특별시,11140,중구,04535,0.035548,20121221,,,
1129000130,서울특별시,11290,성북구,02809,0.195,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000151,서울특별시,11290,성북구,02783,0.075,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000169,서울특별시,11290,성북구,02723,0.111,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000170,서울특별시,11290,성북구,02732,0.07,20121221,20121221,국가기초구역 최초생성,20121221000000
1123000038,서울특별시,11230,동대문구,02601,0.106912,20121221,,,
1123000039,서울특별시,11230,동대문구,02624,0.10024,20121221,,,
1123000040,서울특별시,11230,동대문구,02623,0.051626,20121221,,,
1123000041,서울특별시,11230,동대문구,02610,0.036098,20121221,,,
1123000042,서울특별시,11230,동대문구,02609,0.094164,20121221,,,
1123000140,서울특별시,11230,동대문구,02555,0.176153,20121221,,,
1123000141,서울특별시,11230,동대문구,02554,0.026672,20121221,,,
1123000142,서울특별시,11230,동대문구,02486,0.023232,20121221,,,
1123000143,서울특별시,11230,동대문구,02488,0.053261,20121221,,,
1123000211,서울특별시,11230,동대문구,02427,0.039254,20121221,,,
1123000212,서울특별시,11230,동대문구,02450,0.087757,20121221,,,
1123000216,서울특별시,11230,동대문구,02417,0.022564,20121221,,,
1123000213,서울특별시,11230,동대문구,02426,0.054469,20121221,,,
1123000214,서울특별시,11230,동대문구,02449,0.036096,20121221,,,
1121500044,서울특별시,11215,광진구,04992,0.043053,20121221,,,
1121500045,서울특별시,11215,광진구,04991,0.765418,20121221,,,
1121500046,서울특별시,11215,광진구,04988,0.05618,20121221,,,
1121500047,서울특별시,11215,광진구,04987,0.095854,20121221,,,
1121500127,서울특별시,11215,광진구,05090,0.068025,20121221,,,
1121500128,서울특별시,11215,광진구,05107,0.026375,20121221,,,
1121500129,서울특별시,11215,광진구,05108,0.037369,20121221,,,
1121500130,서울특별시,11215,광진구,05109,0.016486,20121221,,,
1121500131,서울특별시,11215,광진구,05106,0.014379,20121221,,,
1121500132,서울특별시,11215,광진구,05111,0.684753,20121221,,,
1121500133,서울특별시,11215,광진구,05105,0.019278,20121221,,,
1121500135,서울특별시,11215,광진구,05104,0.057163,20121221,,,
1121500216,서울특별시,11215,광진구,05023,0.061427,20121221,,,
1121500217,서울특별시,11215,광진구,05022,0.097588,20121221,,,
1121500218,서울특별시,11215,광진구,05025,0.05954,20121221,,,
1120000067,서울특별시,11200,성동구,04714,0.148556,20121221,,,
1120000068,서울특별시,11200,성동구,04757,0.132146,20121221,,,
1120000069,서울특별시,11200,성동구,04759,0.130053,20121221,,,
1120000070,서울특별시,11200,성동구,04758,0.080176,20121221,,,
1117000023,서울특별시,11170,용산구,04300,0.052068,20121221,,,
1117000024,서울특별시,11170,용산구,04301,0.080244,20121221,,,
1117000025,서울특별시,11170,용산구,04333,0.086464,20121221,,,
1117000026,서울특별시,11170,용산구,04315,0.129309,20121221,,,
1117000027,서울특별시,11170,용산구,04332,0.032517,20121221,,,
1117000082,서울특별시,11170,용산구,04390,0.064859,20121221,,,
1117000083,서울특별시,11170,용산구,04394,0.07248,20121221,,,
1117000084,서울특별시,11170,용산구,04393,0.131088,20121221,,,
1117000085,서울특별시,11170,용산구,04351,0.092419,20121221,,,
1117000086,서울특별시,11170,용산구,04343,0.090655,20121221,,,
1114000020,서울특별시,11140,중구,04624,0.033999,20121221,,,
1114000021,서울특별시,11140,중구,04619,0.041763,20121221,,,
1114000023,서울특별시,11140,중구,04636,0.109566,20121221,,,
1114000024,서울특별시,11140,중구,04637,0.115406,20121221,,,
1129000131,서울특별시,11290,성북구,02806,0.091,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000152,서울특별시,11290,성북구,02787,0.059,20121221,20121221,국가기초구역 최초생성,20121221000000
1123000043,서울특별시,11230,동대문구,02608,0.022568,20121221,,,
1123000044,서울특별시,11230,동대문구,02607,0.021835,20121221,,,
1123000045,서울특별시,11230,동대문구,02599,0.025792,20121221,,,
1123000046,서울특별시,11230,동대문구,02606,0.022111,20121221,,,
1123000047,서울특별시,11230,동대문구,02530,0.020283,20121221,,,
1123000048,서울특별시,11230,동대문구,02598,0.068294,20121221,,,
1123000049,서울특별시,11230,동대문구,02589,0.105544,20121221,,,
1123000144,서울특별시,11230,동대문구,02504,0.299306,20121221,,,
1123000145,서울특별시,11230,동대문구,02474,0.034815,20121221,,,
1123000146,서울특별시,11230,동대문구,02475,0.050189,20121221,,,
1123000147,서울특별시,11230,동대문구,02478,0.101495,20121221,,,
1123000215,서울특별시,11230,동대문구,02425,0.024252,20121221,,,
1123000217,서울특별시,11230,동대문구,02418,0.038223,20121221,,,
1123000218,서울특별시,11230,동대문구,02403,0.024207,20121221,,,
1123000219,서울특별시,11230,동대문구,02414,0.01376,20121221,,,
1123000220,서울특별시,11230,동대문구,02415,0.034884,20121221,,,
1121500048,서울특별시,11215,광진구,04989,0.062312,20121221,,,
1121500049,서울특별시,11215,광진구,04986,0.05299,20121221,,,
1121500050,서울특별시,11215,광진구,04985,0.046935,20121221,,,
1121500051,서울특별시,11215,광진구,05052,0.030436,20121221,,,
1121500052,서울특별시,11215,광진구,05049,0.042913,20121221,,,
1121500053,서울특별시,11215,광진구,05051,0.022375,20121221,,,
1121500136,서울특별시,11215,광진구,05101,0.062464,20121221,,,
1121500137,서울특별시,11215,광진구,05102,0.03607,20121221,,,
1121500138,서울특별시,11215,광진구,05100,0.039549,20121221,,,
1121500139,서울특별시,11215,광진구,05103,0.025714,20121221,,,
1121500140,서울특별시,11215,광진구,05099,0.048108,20121221,,,
1121500141,서울특별시,11215,광진구,05098,0.050486,20121221,,,
1121500219,서울특별시,11215,광진구,04901,0.031957,20121221,,,
1121500220,서울특별시,11215,광진구,04990,0.046789,20121221,,,
1121500221,서울특별시,11215,광진구,04995,0.066633,20121221,,,
1121500134,서울특별시,11215,광진구,05110,0.048837,20121221,,,
1120000071,서울특별시,11200,성동구,04704,0.124261,20121221,,,
1120000072,서울특별시,11200,성동구,04749,0.04206,20121221,,,
1120000073,서울특별시,11200,성동구,04754,0.065499,20121221,,,
1120000074,서울특별시,11200,성동구,04752,0.056594,20121221,,,
1120000086,서울특별시,11200,성동구,04727,0.085969,20121221,,,
1117000028,서울특별시,11170,용산구,04338,0.126287,20121221,,,
1117000029,서울특별시,11170,용산구,04345,0.102253,20121221,,,
1117000030,서울특별시,11170,용산구,04349,0.121883,20121221,,,
1117000087,서울특별시,11170,용산구,04344,0.111178,20121221,,,
1117000088,서울특별시,11170,용산구,04342,0.067081,20121221,,,
1117000089,서울특별시,11170,용산구,04371,0.108075,20121221,,,
1117000090,서울특별시,11170,용산구,04373,0.491558,20121221,,,
1114000025,서울특별시,11140,중구,04635,0.055445,20121221,,,
1114000026,서울특별시,11140,중구,04633,0.090771,20121221,,,
1114000027,서울특별시,11140,중구,04634,0.041244,20121221,,,
1129000132,서울특별시,11290,성북구,02766,0.06294909535217,20181218,20181218,통합에 의한 기초구역 변경,20181218000000
1129000153,서울특별시,11290,성북구,02788,0.091,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000172,서울특별시,11290,성북구,02793,0.086,20121221,20121221,국가기초구역 최초생성,20121221000000
1123000242,서울특별시,11230,동대문구,02593,0.042142,20121221,,,
1123000243,서울특별시,11230,동대문구,02587,0.099264,20121221,,,
1123000051,서울특별시,11230,동대문구,02588,0.04707,20121221,,,
1123000052,서울특별시,11230,동대문구,02542,0.019007,20121221,,,
1123000053,서울특별시,11230,동대문구,02590,0.079592,20121221,,,
1123000054,서울특별시,11230,동대문구,02537,0.016016,20121221,,,
1123000055,서울특별시,11230,동대문구,02596,0.054579,20121221,,,
1123000148,서울특별시,11230,동대문구,02479,0.066729,20121221,,,
1123000149,서울특별시,11230,동대문구,02480,0.041559,20121221,,,
1123000150,서울특별시,11230,동대문구,02487,0.039851,20121221,,,
1123000151,서울특별시,11230,동대문구,02483,0.025319,20121221,,,
1123000152,서울특별시,11230,동대문구,02484,0.055894,20121221,,,
1123000153,서울특별시,11230,동대문구,02485,0.017511,20121221,,,
1123000221,서울특별시,11230,동대문구,02404,0.029409,20121221,,,
1123000222,서울특별시,11230,동대문구,02413,0.014006,20121221,,,
1123000223,서울특별시,11230,동대문구,02416,0.026184,20121221,,,
1123000225,서울특별시,11230,동대문구,02405,0.04042,20121221,,,
1121500054,서울특별시,11215,광진구,05050,0.166325,20121221,,,
1121500055,서울특별시,11215,광진구,05048,0.060818,20121221,,,
1121500056,서울특별시,11215,광진구,05047,0.044533,20121221,,,
1121500057,서울특별시,11215,광진구,04970,0.067324,20121221,,,
1121500058,서울특별시,11215,광진구,04973,0.099036,20121221,,,
1121500059,서울특별시,11215,광진구,04974,0.093165,20121221,,,
1121500060,서울특별시,11215,광진구,04972,0.245653,20121221,,,
1121500061,서울특별시,11215,광진구,04971,0.119554,20121221,,,
1121500142,서울특별시,11215,광진구,05112,0.042024,20121221,,,
1121500143,서울특별시,11215,광진구,05113,0.041004,20121221,,,
1121500144,서울특별시,11215,광진구,05114,0.078213,20121221,,,
1121500145,서울특별시,11215,광진구,05115,0.058705,20121221,,,
1121500146,서울특별시,11215,광진구,05116,0.185744,20121221,,,
1121500147,서울특별시,11215,광진구,05120,0.2996,20121221,,,
1121500148,서울특별시,11215,광진구,05119,0.078963,20121221,,,
1120000075,서울특별시,11200,성동구,04721,0.147594,20121221,,,
1120000001,서울특별시,11200,성동구,04725,0.090906,20121221,,,
1120000002,서울특별시,11200,성동구,04791,0.068445,20121221,,,
1120000003,서울특별시,11200,성동구,04717,0.100644,20121221,,,
1120000076,서울특별시,11200,성동구,04750,0.131956,20121221,,,
1120000077,서울특별시,11200,성동구,04753,0.120588,20121221,,,
1120000078,서울특별시,11200,성동구,04803,0.157997,20121221,,,
1120000079,서울특별시,11200,성동구,04756,0.099442,20121221,,,
1120000080,서울특별시,11200,성동구,04713,0.138191,20121221,,,
1117000031,서울특별시,11170,용산구,04388,0.079515,20121221,,,
1117000032,서울특별시,11170,용산구,04392,0.202435,20121221,,,
1117000033,서울특별시,11170,용산구,04414,0.038523,20121221,,,
1117000034,서울특별시,11170,용산구,04330,0.033134,20121221,,,
1117000091,서울특별시,11170,용산구,04365,0.285828,20121221,,,
1117000092,서울특별시,11170,용산구,04366,0.097858,20121221,,,
1117000093,서울특별시,11170,용산구,04427,2.347631,20121221,,,
1117000094,서울특별시,11170,용산구,04389,0.111533,20121221,,,
1114000028,서울특별시,11140,중구,04632,0.041467,20121221,,,
1114000029,서울특별시,11140,중구,04617,0.055948,20121221,,,
1114000030,서울특별시,11140,중구,04616,0.047871,20121221,,,
1129000133,서울특별시,11290,성북구,02743,0.058,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000154,서울특별시,11290,성북구,02791,0.52,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000155,서울특별시,11290,성북구,02780,0.338,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000173,서울특별시,11290,성북구,02736,0.093,20121221,20121221,국가기초구역 최초생성,20121221000000
1123000056,서울특별시,11230,동대문구,02538,0.022418,20121221,,,
1123000057,서울특별시,11230,동대문구,02595,0.050233,20121221,,,
1123000058,서울특별시,11230,동대문구,02524,0.101021,20121221,,,
1123000059,서울특별시,11230,동대문구,02523,0.061569,20121221,,,
1123000060,서울특별시,11230,동대문구,02563,0.036183,20121221,,,
1123000061,서울특별시,11230,동대문구,02528,0.055918,20121221,,,
1123000062,서울특별시,11230,동대문구,02586,0.155229,20121221,,,
1123000154,서울특별시,11230,동대문구,02495,0.0378,20121221,,,
1123000155,서울특별시,11230,동대문구,02462,0.048375,20121221,,,
1123000156,서울특별시,11230,동대문구,02503,0.178996,20121221,,,
1123000157,서울특별시,11230,동대문구,02493,0.025034,20121221,,,
1123000224,서울특별시,11230,동대문구,02447,0.436752,20121221,,,
1123000226,서울특별시,11230,동대문구,02448,0.094807,20121221,,,
1121500062,서울특별시,11215,광진구,04968,0.073259,20121221,,,
1121500063,서울특별시,11215,광진구,04967,0.067015,20121221,,,
1121500064,서울특별시,11215,광진구,04966,0.13895,20121221,,,
1121500065,서울특별시,11215,광진구,04962,0.053097,20121221,,,
1121500149,서울특별시,11215,광진구,05118,0.083109,20121221,,,
1121500150,서울특별시,11215,광진구,05117,0.046571,20121221,,,
1121500151,서울특별시,11215,광진구,04931,0.048007,20121221,,,
1121500152,서울특별시,11215,광진구,04930,0.054597,20121221,,,
1121500153,서울특별시,11215,광진구,04925,0.02145,20121221,,,
1121500154,서울특별시,11215,광진구,04924,0.028919,20121221,,,
1121500155,서울특별시,11215,광진구,04929,0.032759,20121221,,,
1120000004,서울특별시,11200,성동구,04741,0.063258,20121221,,,
1120000005,서울특별시,11200,성동구,04737,0.08844,20121221,,,
1120000006,서울특별시,11200,성동구,04715,0.051429,20121221,,,
1120000007,서울특별시,11200,성동구,04744,0.04685,20121221,,,
1120000081,서울특별시,11200,성동구,04718,0.200584,20121221,,,
1120000082,서울특별시,11200,성동구,04720,0.082389,20121221,,,
1120000083,서울특별시,11200,성동구,04716,0.130049,20121221,,,
1117000035,서울특별시,11170,용산구,04328,0.11914,20121221,,,
1117000036,서울특별시,11170,용산구,04341,0.042905,20121221,,,
1117000037,서울특별시,11170,용산구,04418,0.242723,20121221,,,
1117000095,서울특별시,11170,용산구,04352,0.066871,20121221,,,
1117000096,서울특별시,11170,용산구,04425,0.088447,20121221,,,
1117000097,서울특별시,11170,용산구,04424,0.087139,20121221,,,
1117000098,서울특별시,11170,용산구,04374,0.595347,20121221,,,
1117000099,서울특별시,11170,용산구,04370,0.072607,20121221,,,
1117000100,서울특별시,11170,용산구,04367,0.035306,20121221,,,
1117000101,서울특별시,11170,용산구,04362,0.039209,20121221,,,
1114000011,서울특별시,11140,중구,04510,0.06199,20121221,,,
1114000012,서울특별시,11140,중구,04630,0.082864,20121221,,,
1129000134,서울특별시,11290,성북구,02834,0.151,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000156,서울특별시,11290,성북구,02804,0.095,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000174,서울특별시,11290,성북구,02840,0.129,20121221,20121221,국가기초구역 최초생성,20121221000000
1123000063,서울특별시,11230,동대문구,02592,0.067012,20121221,,,
1123000064,서울특별시,11230,동대문구,02564,0.035806,20121221,,,
1123000065,서울특별시,11230,동대문구,02541,0.042979,20121221,,,
1123000066,서울특별시,11230,동대문구,02529,0.069615,20121221,,,
1123000067,서울특별시,11230,동대문구,02565,0.036904,20121221,,,
1123000068,서울특별시,11230,동대문구,02594,0.050844,20121221,,,
1123000069,서울특별시,11230,동대문구,02536,0.063972,20121221,,,
1123000245,서울특별시,11230,동대문구,02492,0.082032,20121221,,,
1123000158,서울특별시,11230,동대문구,02472,0.015097,20121221,,,
1123000159,서울특별시,11230,동대문구,02491,0.018609,20121221,,,
1123000160,서울특별시,11230,동대문구,02470,0.025799,20121221,,,
1123000161,서울특별시,11230,동대문구,02511,0.124349,20121221,,,
1123000162,서울특별시,11230,동대문구,02464,0.067205,20121221,,,
1123000163,서울특별시,11230,동대문구,02494,0.028468,20121221,,,
1123000227,서울특별시,11230,동대문구,02402,0.017637,20121221,,,
1123000228,서울특별시,11230,동대문구,02424,0.034554,20121221,,,
1123000229,서울특별시,11230,동대문구,02412,0.02964,20121221,,,
1123000230,서울특별시,11230,동대문구,02411,0.033563,20121221,,,
1123000231,서울특별시,11230,동대문구,02410,0.04725,20121221,,,
1121500066,서울특별시,11215,광진구,04961,0.021078,20121221,,,
1121500067,서울특별시,11215,광진구,04959,0.037305,20121221,,,
1121500068,서울특별시,11215,광진구,04960,0.03403,20121221,,,
1121500069,서울특별시,11215,광진구,04958,0.174797,20121221,,,
1121500156,서울특별시,11215,광진구,04923,0.038883,20121221,,,
1121500157,서울특별시,11215,광진구,04928,0.037819,20121221,,,
1121500158,서울특별시,11215,광진구,04926,0.057389,20121221,,,
1121500159,서울특별시,11215,광진구,04927,0.036724,20121221,,,
1121500160,서울특별시,11215,광진구,04922,0.028476,20121221,,,
1121500161,서울특별시,11215,광진구,04921,0.031709,20121221,,,
1120000008,서울특별시,11200,성동구,04745,0.161963,20121221,,,
1120000009,서울특별시,11200,성동구,04799,0.151675,20121221,,,
1120000010,서울특별시,11200,성동구,04788,0.093282,20121221,,,
1120000011,서울특별시,11200,성동구,04789,0.050531,20121221,,,
1120000012,서울특별시,11200,성동구,04790,0.084544,20121221,,,
1120000084,서울특별시,11200,성동구,04764,0.087848,20121221,,,
1120000085,서울특별시,11200,성동구,04722,0.082761,20121221,,,
1120000087,서울특별시,11200,성동구,04726,0.089668,20121221,,,
1117000038,서울특별시,11170,용산구,04311,0.208871,20121221,,,
1117000039,서울특별시,11170,용산구,04420,0.521654,20121221,,,
1117000040,서울특별시,11170,용산구,04423,0.117919,20121221,,,
1117000041,서울특별시,11170,용산구,04377,0.113669,20121221,,,
1117000102,서울특별시,11170,용산구,04357,0.06343,20121221,,,
1117000103,서울특별시,11170,용산구,04364,0.113605,20121221,,,
1117000104,서울특별시,11170,용산구,04318,0.057167,20121221,,,
1117000105,서울특별시,11170,용산구,04319,0.074855,20121221,,,
1114000013,서울특별시,11140,중구,04631,0.06917,20121221,,,
1114000014,서울특별시,11140,중구,04629,0.059892,20121221,,,
1114000016,서울특별시,11140,중구,04621,0.215825,20121221,,,
1129000135,서울특별시,11290,성북구,02714,0.113,20121221,20121221,국가기초구역 최초생성,20121221000000
1129000136,서울특별시,11290,성북구,02720,0.109,20121221,20121221,국가기초구역 최초생성,20121221000000
