"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","X 좌표","Y 좌표"
"40152","11290","4"," ","1","203648.912","455962.698"
"40154","11545","4"," ","343","191469.775","439830.27"
"40155","11215","4"," ","1150","208074.42","450968.014"
"40156","11215","4"," ","1151","208048.532","450972.783"
"40158","11545","4"," ","512","190435.56","442118.581"
"40160","11545","2"," ","1381","190642.162","442083.75"
"40161","11215","4"," ","712","208275.167","450996.232"
"40163","11290","4","20110315","1","200649.107","456701.434"
"40165","11290","4","20110315","1","200581.861","456719.234"
"40166","11680","4","20080801","1251","202752.701","447507.276"
"40167","11290","4","20110315","1","200581.291","456707.136"
"40169","11440","4","20071023","2986","191518.698","452453.614"
"40172","11230","4","20081112","877","205768.709","455616.812"
"40174","11545","3"," ","226","191328.417","441317.445"
"40176","11380","4"," ","587","191949.981","455596.765"
"39745","11380","4"," ","1265","194071.811","455772.772"
"39746","11380","4"," ","663","193057.078","454706.123"
"39749","11410","4"," ","970","194301.894","450868.88"
"39750","11380","3","20101231","2435","192927.576","459544.801"
"39752","11110","4","20080530","1","196554.765","452664.552"
"39754","11110","4"," ","1","198868.793","453683.278"
"39760","11110","4"," ","1","198574.288","452712.452"
"39764","11110","4"," ","1","199869.578","452695.014"
"39765","11110","4"," ","1","199995.937","453542.342"
"39774","11680","4","20080901","1125","204694.189","444420.26"
"39775","11290","4"," ","1","200302.462","454835.63"
"39777","11410","4"," ","2559","196485.186","451733.667"
"40481","11470","4","20110317","695","186778.947","447055.576"
"40482","11410","4"," ","462","194261.86","454499.838"
"40484","11545","4","20130513130238","0","191673.33","441454.794"
"40486","11305"," "," ","0","201977.233","458637.755"
"40488","11215","3","20070531","2029","207232.638","447976.881"
"40489","11215","3","20070531","2462","207208.459","448039.985"
"40492","11680"," "," ","0","204889.155","447334.327"
"40495","11680"," "," ","0","205512.994","446948.733"
"40497","11290","4"," ","1","200332.528","454811.308"
"40499","11545","4"," ","1543","191215.222","439295.213"
"40401","11545","3"," ","256","191483.626","441690.257"
"40403","11680","4","20080716","1050","204245.016","447341.721"
"40406","11230","4","20140714151116","1565","205464.914","454968.444"
"40407","11545","3"," ","2024","190614.972","441764.002"
"40501","11470","4","20110317","145","188231.36","449065.422"
"39878","11110","4"," ","1","196631.243","454910.301"
"39881","11410","4"," ","1009","195708.002","455823.449"
"39885","11410","4"," ","3112","194461.328","453825.991"
"39887","11680","3","20080908","7","202920.938","446137.122"
"39891","11680"," ","20080610","0","205775.283","441911.567"
"39893","11380","4"," ","77","191952.302","455746.273"
"39895","11290","4"," ","1","200062.594","455032.584"
"39896","11230","4"," ","1699","205358.185","455736.254"
"39898","11230","4"," ","1670","205285.085","455753.888"
"39900","11230","4"," ","1702","205419.944","455762.297"
"39901","11230","4","20070522","257","205854.183","452690.396"
"39902","11470","4","20110317","42","187829.772","446917.298"
"39904","11410"," "," ","0","195594.618","455707.452"
"39906","11215","3","20070531","2535","206849.384","448172.099"
"39908","11545","4"," ","66","191468.526","439108.385"
"39910","11230","4"," ","3292","205674.658","455571.584"
"40179","11380","4"," ","955","192733.882","457698.62"
"40183","11290","4"," ","1","200352.336","454443.078"
"40184","11230","4"," ","3281","205643.987","455447.359"
"40185","11230","4"," ","3283","205616.677","455455.633"
"40186","11470","4","20110317","69","188054.105","448925.852"
"40189","11230","4","20070502","1429","205246.159","454821.14"
"40193","11215","4"," ","2976","206077.073","448261.291"
"40194","11545","4"," ","1803","190977.24","439859.401"
"40196","11215","4"," ","770","207297.157","451807.221"
"40197","11215","4"," ","294","205664.837","448392.288"
"40200","11215","4"," ","769","207280.25","451845.623"
"40102","11215","3"," ","1685","207929.946","448887.741"
"40104","11215","4"," ","1351","205777.722","448295.834"
"40107","11230"," ","20081112","0","205610.306","455565.008"
"40109","11230","4","20081112","906","205606.699","455606.497"
"40113","11215","4","20070629","2274","206628.099","449616.458"
"40116","11545","4"," ","1780","191495","439800.532"
"40118","11380","4"," ","204","193795.67","455612.544"
"40201","11215"," "," ","0","207954.804","449037.931"
"39779","11410","4"," ","203","193722.982","452433.866"
"39783","11290","4"," ","1","200176.992","454862.755"
"39784","11290","4"," ","1","200178.704","455078.975"
"39786","11680","4"," ","329","207295.172","443544.101"
"39787","11680"," "," ","0","207287.945","443546.022"
"39789","11680","4","20080901","960","205545.405","444879.75"
"39792","11290","4"," ","1","199965.259","455089.172"
"39795","11680","4","20080829","983","203326.909","444914.369"
"39798","11470","4","20110317","315","187846.299","447174.432"
"39799","11470","4","20110317","308","187211.901","447169.057"
"39801","11470","4","20110317","55","187639.614","447013.052"
"39802","11380","4"," ","91","190588.082","454013.726"
"39803","11440","4","20070927","2561","194460.291","449502.87"
"39804","11440","3"," ","92","193301.912","451095.921"
"39805","11305"," "," ","0","202708.132","458252.936"
"39806","11380","4","20070403","2366","195689.861","461763.177"
"39809","11110","4","20090504","1","198477.758","453301.07"
"39811","11110","4","20150904092630","1","201728.818","452553.205"
"39813","11110","4"," ","1","201313.089","453092.136"
"39814","11110","4","20080611","1","197885.824","452737.202"
"39815","11110","4","20100830","1","198587.943","453648.716"
"39817","11470"," ","20160628190000","0","190211.208","447865.161"
"40409","11470","4","20110317","442","187342.756","445549.155"
"40414","11230","4"," ","1712","205348.408","455870.202"
"40418","11305"," "," ","0","202955.512","459956.573"
"40419","11380","4","20090707","1801","193360.918","458304.883"
"40423","11305"," "," ","0","202791.206","459736.575"
"40425","11305"," "," ","0","202858.368","459884.872"
"40428","11305"," "," ","0","202833.832","459872.55"
"40430","11305"," "," ","0","202871.997","459947.287"
"40432","11410","4"," ","500","195729.99","451188.133"
"40433","11470","4","20110317","183","185435.536","447024.777"
"39915","11110","4"," ","1","199185.718","452156.871"
"39917","11110","4","20091214","1","200406.742","452759.618"
"39921","11290","4"," ","1","200343.163","454834.325"
"39922","11290","4"," ","1","200251.725","454804.997"
"39924","11305"," "," ","0","202151.523","460082.947"
"39926","11215","4","20070214","1235","208231.677","450495.306"
"39927","11305"," "," ","0","202133.441","460000.297"
"39928","11215","4","20070214","1232","208205.173","450507.856"
"39929","11470","4","20110317","90","185080.891","448756.055"
"39931","11545","4"," ","761","191278.177","439607.91"
"39932","11545","4"," ","540","191112.579","440167.882"
"39934","11215","4"," ","1422","205735.664","448948.183"
"39935","11410","4"," ","637","193377.388","453226.071"
"39937","11215","3"," ","2075","207627.254","448168.594"
"39938","11230"," "," ","0","205477.659","454978.978"
"39939","11305"," "," ","0","202736.828","459972.765"
"39941","11215","3"," ","2077","207670.733","448192.455"
"39942","11380","4"," ","782","193368.472","456921.454"
"39943","11305"," "," ","0","202838.108","460010.603"
"39946","11305"," "," ","0","202215.844","458597.805"
"39947","11410","4"," ","1416","193227.477","453156.916"
"39949","11410","4"," ","2887","193360.996","453275.503"
"40121","11470","4","20110317","391","187160.637","446429.242"
"40122","11380","4","20070528","766","193395.704","456327.177"
"40125","11470","4","20110317","52","187717.184","447259.673"
"40127","11470","4","20110317","24","185140.779","448582.246"
"40129","11470","4","20110317","183","185168.925","447182.311"
"40130","11230","4"," ","2721","205247.054","452067.352"
"39819","11110","4","20100830","1","198888.855","453426.143"
"39820","11110","4","20100825","1","199519.689","454398.396"
"39821","11410","4"," ","2376","193495.937","453205.037"
"39823","11215","4"," ","1991","206648.327","448614.273"
"39825","11545","4"," ","1790","191488.378","441380.917"
"39826","11680","4","20080902","634","203369.809","443523.812"
"39828","11410","4"," ","2493","194215.891","454500.094"
"39830","11410","4"," ","912","195685.75","455360.625"
"39832","11410","4"," ","1881","194212.853","454511.806"
"39833","11410","4"," ","1861","194194.997","454501.894"
"39834","11440","3","20081208","27","190738.004","453246.305"
"39836","11305"," "," ","0","202069.431","460179.32"
"39837","11305"," "," ","0","202095.164","460204.403"
"39838","11305"," "," ","0","202081.101","460218.816"
"39839","11380","4","20100831","14","190353.905","454029.802"
"39841","11305"," "," ","0","202101.874","460137.918"
"39843","11410","4"," ","3409","192478.261","452379.031"
"39846","11440","4"," ","1433","194605.407","449544.944"
"39847","11380","4"," ","537","191599.607","453426.717"
"39849","11305"," "," ","0","202875.764","457462.53"
"39851","11305"," "," ","0","202959.952","457165.622"
"39854","11380","4","20160122142710","831","194706.512","460273.104"
"39855","11440","4"," ","1199","191124.496","450627.056"
"39856","11215","3","20070531","2317","205653.043","448575.473"
"40436","11380","4"," ","1764","194076.551","458330.843"
"40437","11680","4","20080902","1762","203503.74","443545.043"
"40439","11680"," "," ","0","205785.784","443542.424"
"40442","11215","4","20070116","2052","206755.84","447964.114"
"40444","11545","3"," ","1808","190719.964","441597.74"
"40447","11545","3"," ","860","189431.77","442261.609"
"40450","11440","4","20090128","1192","192045.916","450635.22"
"40451","11440","4"," ","1176","191628.524","450386.462"
"40455","11215","4","20070531","2026","206997.73","448048.929"
"40457","11440","4"," ","2789","196547.818","450770.188"
"39953","11410","4"," ","791","195104.742","450941.12"
"39955","11230","3"," ","2649","205949.614","455601.618"
"39957","11230","4","20070502","1436","205255.076","454967.363"
"39959","11230","4","20070502","3301","205330.474","455004.795"
"39960","11230","4","20070502","1432","205157.454","454819.387"
"39962","11545"," "," ","0","190270.317","439398.025"
"39963","11545","4"," ","547","191149.327","441587.367"
"39965","11545","4"," ","902","191306.46","441576.307"
"39966","11545","4"," ","1359","191076.52","441579.36"
"39970","11215","4"," ","67","207342.065","451742.87"
"39971","11215","4"," ","2944","207052.328","451907.063"
"39972","11545","2"," ","1612","190810.834","442037.512"
"39974","11545","3"," ","309","191671.643","439268.114"
"39976","11545","4"," ","488","191120.052","441442.989"
"39978","11305"," "," ","0","202858.526","460104.747"
"39979","11380","4"," ","1630","192151.906","455464.191"
"39980","11380","3","20090723","755","192552.078","457871.284"
"39882","11410","4"," ","2091","194453.153","453930.617"
"39883","11410","4"," ","3406","192484.316","452356.735"
"39884","11410","4"," ","854","194484.19","453945.458"
"40131","11470","4","20160628180000","74","184535.653","448450.017"
"40133","11680","3"," ","16","201621.669","446994.188"
"40134","11680","4","20080605","728","209141.833","443412.207"
"40138","11545","4"," ","1220","191272.13","440284.892"
"40140","11545","4"," ","338","191652.249","441557.652"
"40142","11545","4"," ","405","191440.319","441805.774"
"40145","11215","4"," ","507","207917.643","449652.354"
"40147","11440","4","20080709","1175","191565.573","450484.973"
"40151","11290","4"," ","1","203642.15","455932.163"
"40153","11470","4","20110317","58","188677.154","448947.718"
"40157","11215","4"," ","2271","206668.8","449589.65"
"40159","11545","4"," ","1165","190492.592","442117.266"
"40162","11290","4"," ","1","200698.345","456771.945"
"40164","11290","4","20110315","1","200613.532","456708.188"
"39857","11215","3","20070531","2318","205690.986","448566.132"
"39859","11215"," ","20070531","0","205768.677","448489.544"
"39861","11545","4"," ","160","191591.492","441407.375"
"39862","11545","4"," ","1813","191263.507","441152.551"
"39863","11410","4"," ","1918","193355.069","452267.008"
"39866","11410","4"," ","2051","193567.907","453247.323"
"39867","11410","4"," ","542","193551.743","453277.375"
"39868","11410","4"," ","2925","195723.008","455457.906"
"39870","11230","4","20081112","1623","205527.5","455384.306"
"39871","11470","3","20110317","407","185407.701","448584.02"
"39873","11215","3","20070531","1560","205927.252","448445.612"
"39874","11215","3","20070531","1554","206014.794","448461.793"
"39879","11410","4"," ","2557","195670.958","455772.028"
"39880","11410","4"," ","1561","194430.983","453993.298"
"39782","11410","4"," ","1398","196409.883","451712.847"
"39785","11290","4"," ","1","200224.786","455055.899"
"39788","11380","4"," ","297","192375.815","455537.716"
"39790","11440","4","20090212","3476","193882.272","450362.292"
"39791","11440","4","20070907","1340","191692.149","450013.126"
"40459","11410","4"," ","1628","196877.457","451908.486"
"40461","11410","4"," ","2821","193532.991","452445.343"
"40463","11380","4"," ","868","192538.225","458624.304"
"40468","11470","4","20110317","461","187137.831","447099.453"
"40470","11545","4"," ","1254","190280.696","442035.077"
"40473","11545","4"," ","1458","190580.349","440150.395"
"40476","11545","4"," ","540","191114.522","440174.304"
"40478","11230","4"," ","1438","205423.935","454942.041"
"40483","11680","3","20080908","7","204052.078","446503.189"
"39886","11410","4"," ","1267","193512.832","452298.252"
