"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","위도","경도"
"345","11440","4","20090210","758","37.5511019","126.9491075"
"356","11410","4"," ","1141","37.5873571","126.933773"
"365","11560"," "," ","0","37.5080492","126.9172072"
"378","11440","4"," ","290","37.5547609","126.9448476"
"390","11410","4"," ","1319","37.586404","126.9339805"
"305","11560","4"," ","949","37.526383","126.8850056"
"324","11560"," ","20100916","0","37.4902797","126.8979397"
"556","11545"," ","20110128","0","37.4533618","126.9124203"
"565","11440"," "," ","0","37.5389445","126.9398965"
"578","11680","2","20080711","1710","37.5168087","127.0226089"
"591","11110","4"," ","1","37.5835897","126.9809644"
"517","11305"," "," ","0","37.6368731","127.0169008"
"532","11290","4"," ","1","37.5874057","127.0061407"
"561","11545"," "," ","0","37.4643412","126.9068258"
"4444","11290","4"," ","1","37.5811336","127.0257625"
"4454","11290","4","20110225","1","37.6117832","127.0597519"
"4463","11290","4"," ","1","37.5924988","127.0065934"
"4615","11350","4"," ","1536","37.6571133","127.0692256"
"4625","11260","4"," ","650","37.5752487","127.0864387"
"4640","11740"," ","20100712","0","37.5461253","127.1232633"
"4795","11290","4"," ","1","37.578747","127.0203525"
"4708","11260","4"," ","418","37.5858686","127.0957159"
"4801","11350","4"," ","1979","37.6407237","127.0529128"
"4114","11230","4"," ","2104","37.5877238","127.0422215"
"4124","11290","4"," ","1","37.5959834","127.0009479"
"4147","11290","4"," ","1","37.6057073","127.0640654"
"4156","11740","4","20100913","756","37.528418","127.1356216"
"4477","11350","4"," ","465","37.6721363","127.0778519"
"4482","11230"," "," ","0","37.5861046","127.0428956"
"4492","11350","4"," ","198","37.6688451","127.0710534"
"4657","11290","4"," ","1","37.6011105","126.9918916"
"4666","11290","4"," ","1","37.591332","127.0055875"
"4680","11140","4","20100807","1570","37.5639429","127.020981"
"2601","11410","4"," ","2243","37.5642241","126.9335012"
"2625","11305"," "," ","0","37.6401784","127.0152791"
"4160","11290","4"," ","1","37.6038182","127.0089283"
"4168","11230","4"," ","3015","37.5696779","127.0519679"
"4177","11290","4"," ","1","37.6037948","127.0087639"
"48077","11410","3"," ","1008","37.5949203","126.9488725"
"48078","11305"," "," ","0","37.626157","127.0241657"
"48079","11230","4"," ","1515","37.5989759","127.063363"
"48080","11470","4","20110317","183","37.5240121","126.8322214"
"48082","11230","4"," ","1980","37.5782227","127.0566528"
"48083","11650"," ","20160712190000","0","37.5232221","127.0151098"
"48084","11740"," ","20160614190000","0","37.5515403","127.1779914"
"48085","11230","4"," ","221","37.57305","127.0591966"
"48086","11305"," "," ","0","37.6376823","127.0223757"
"48087","11305"," "," ","0","37.6353264","127.0374458"
"48088","11545","4"," ","191","37.4424166","126.9055177"
"48089","11290","4"," ","1","37.5942169","126.9906276"
"48090","11290","4"," ","1","37.5876799","127.0059519"
"48091","11290","4"," ","1","37.5992439","127.0045826"
"48092","11680"," "," ","0","37.4744318","127.0505929"
"48093","11680"," "," ","0","37.5021026","127.0307548"
"48094","11680","4","20080822","1361","37.5018395","127.0586367"
"48095","11260"," ","20160621190000","0","37.5850891","127.0727626"
"48097","11230","4"," ","244","37.5692994","127.0582804"
"48098","11590"," ","20160623190000","0","37.5129057","126.959032"
"48100","11230"," ","20071204","0","37.5725244","127.0746577"
"48001","11545","3"," ","1441","37.4759581","126.8810688"
"48003","11290","4"," ","1","37.6118078","127.0075175"
"48007","11305"," "," ","0","37.6183524","127.0322507"
"48010","11680","4","20080905","500","37.5033936","127.0317385"
"48373","11230","4","20081112","1625","37.5984402","127.062947"
"48375","11470","4","20110317","183","37.5230884","126.8345111"
"48376","11110","4"," ","1","37.6069568","126.9671616"
"48380","11410","4"," ","3061","37.5762729","126.9218006"
"48381","11110","4"," ","1","37.5875911","126.9977023"
"48386","11440","4","20081114","647","37.5594684","126.9108292"
"48390","11230"," "," ","0","37.5649821","127.0719463"
"48392","11410","3"," ","655","37.5710726","126.9233835"
"48393","11410","4"," ","467","37.5835152","126.9382239"
"48396","11470","4","20110317","227","37.5204522","126.8757189"
"48399","11305"," "," ","0","37.6158307","127.0350076"
"48401","11380","3"," ","865","37.6058227","126.9355534"
"48402","11305"," "," ","0","37.6135142","127.0338237"
"48404","11215","4"," ","2944","37.5672223","127.0786767"
"48406","11545","4"," ","1101","37.4719846","126.9002477"
"48408","11440","4","20081114","224","37.5647075","126.9114274"
"48410","11545","4"," ","70","37.4497367","126.9046813"
"575","11215","3"," ","14","37.5548199","127.0943957"
"595","11560"," "," ","0","37.5227487","126.8894707"
"610","11545","4","20130510160010","0","37.4581804","126.9065482"
"464","11560","3"," ","3470","37.523977","126.879224"
"481","11230","4"," ","2457","37.5648243","127.0638234"
"497","11110","4","20100526","1","37.589322","127.0003919"
"510","11305"," "," ","0","37.637526","127.0148739"
"518","11305"," "," ","0","37.6366712","127.0167282"
"527","11305"," "," ","0","37.6346818","127.0187285"
"540","11560"," "," ","0","37.5155977","126.9053931"
"693","11680","4","20080813","1318","37.5202993","127.0390122"
"706","11680","4","20080715","389","37.5248375","127.043539"
"716","11230"," ","20071204","0","37.5702703","127.0569248"
"723","11410","4"," ","2293","37.5585824","126.9438663"
"731","11680","4","20080903","1742","37.5243511","127.0341933"
"739","11215","4","20070314","1831","37.5525082","127.0790175"
"745","11110","4","20110125","1","37.5741035","126.9921377"
"753","11215"," ","20070117","0","37.5296225","127.0754006"
"763","11110","4","20080623","1","37.5828295","126.9659574"
"769","11230","4"," ","263","37.5718621","127.0585243"
"4186","11740"," "," ","0","37.5561313","127.1444934"
"4194","11680","4","20080724","1592","37.5097431","127.0292818"
"4105","11290","4"," ","1","37.6190287","126.9983739"
"2694","11440","4"," ","2007","37.5563583","126.9043176"
"2700","11305"," "," ","0","37.6379284","127.0061466"
"2653","11215","4"," ","2742","37.5586889","127.0946072"
"2665","11230","4"," ","2841","37.5677686","127.0598711"
"2682","11440"," "," ","0","37.5650013","126.8966168"
"3014","11680","4","20080721","1261","37.5151346","127.0211197"
"3450","11560"," ","20101026","0","37.5102936","126.9148647"
"3470","11215","4","20070704","856","37.5613247","127.0778045"
"3480","11440","4"," ","833","37.5595643","126.9253743"
"3487","11215","4","20070821","2695","37.5392619","127.0933196"
"3643","11260"," "," ","0","37.5780158","127.0879824"
"2685","11545","4","20130510164821","0","37.4656972","126.8936955"
"48013","11110","4","20110607","1","37.5847937","126.9948111"
"48014","11440","4"," ","1516","37.5541001","126.9436408"
"48018","11545","4"," ","669","37.4596127","126.9023178"
"48019","11545","4"," ","1496","37.4612886","126.9032736"
"48028","11680","4","20080801","1077","37.5238286","127.0266305"
"48030","11680","4"," ","1008","37.4751267","127.0534632"
"48033","11230","4","20071204","1883","37.5761177","127.0583227"
"48034","11230","4","20141223175055","225","37.5744465","127.0613406"
"48039","11545","4"," ","829","37.4789417","126.9033853"
"48041","11290","4"," ","1","37.5941784","126.992054"
"48048","11230","4"," ","2801","37.5986381","127.0672575"
"48050","11230","4"," ","1461","37.5998463","127.0611063"
"48412","11110","4"," ","1","37.5876925","126.9820456"
"48415","11110","4","20100803","1","37.5760101","127.0121632"
"48416","11440","4","20090210","1548","37.5537182","126.9471011"
"48418","11545","4","20130502201045","0","37.4833065","126.8829193"
"48420","11230","4","20070612","1692","37.6009878","127.0609975"
"48423","11215","3"," ","1253","37.553617","127.0940493"
"48424","11215","4","20070116","2036","37.5303413","127.0845899"
"48425","11215","4","20070927","2596","37.5382877","127.0809125"
"48428","11440","4"," ","1236","37.5596112","126.9197875"
"48429","11410","3"," ","333","37.5672198","126.9638396"
"48430","11410","3"," ","524","37.5760246","126.9207775"
"48432","11410"," "," ","0","37.5688976","126.9610302"
"48433","11215"," ","20070531","0","37.5355221","127.0666514"
"48434","11215","4","20070116","2490","37.5291869","127.0832091"
"48438","11440","4","20081114","1698","37.5609761","126.9103664"
"48439","11680","4","20080813","1338","37.5181385","127.0388457"
"48441","11680","4","20080813","1714","37.516678","127.0377667"
"48443","11680","4","20080728","536","37.5096879","127.0541312"
"48445","11230","4"," ","2801","37.5986699","127.066574"
"48448","11290","4"," ","1","37.5854727","127.009166"
"48450","11680","4","20080905","32","37.5193212","127.0254453"
"48451","11680","4","20080722","406","37.5175448","127.033024"
"48453","11680","4","20080902","133","37.4936926","127.0416993"
"48454","11320"," ","20160623190000","0","37.6311682","127.0416995"
"48457","11440","4","20080701","2701","37.5793982","126.8805134"
"48458","11440","4","20070927","2267","37.5454089","126.9358991"
"48459","11230","4"," ","1419","37.5915711","127.0595708"
"781","11680","4","20080716","370","37.5251514","127.0484326"
"701","11545","4","20130513115020","0","37.4677459","126.9043596"
"734","11545"," "," ","0","37.4666607","126.9055027"
"752","11290","4","20100910","1","37.5938882","127.0146341"
"771","11110","4","20090326","1","37.5760175","127.0089363"
"635","11545"," "," ","0","37.4662824","126.9073268"
"644","11215","3"," ","528","37.570765","127.0849508"
"653","11680","4","20080711","400","37.5170132","127.0239054"
"660","11305"," "," ","0","37.6207153","127.0144785"
"667","11230","3"," ","1734","37.598783","127.058053"
"677","11230","4"," ","3413","37.5783152","127.0542649"
"691","11680","4","20080716","434","37.5177928","127.0420327"
"601","11215","4"," ","335","37.5393587","127.062752"
"614","11560"," "," ","0","37.5151634","126.9049477"
"620","11545"," "," ","0","37.4530884","126.9123426"
"649","11680","4","20080904","491","37.5170468","127.060867"
"671","11110","4"," ","1","37.5902417","126.9963544"
"888","11230","4"," ","684","37.5784311","127.0545451"
"2709","11305"," "," ","0","37.6388648","127.0087969"
"3034","11215"," ","20070823","0","37.5507326","127.092907"
"3046","11215","3","20071212","1311","37.548192","127.1065685"
"3055","11215","4"," ","2515","37.5310074","127.0798662"
"3355","11140","3","20100806","1776","37.5673753","127.0189768"
"3685","11215"," "," ","0","37.5305475","127.0920172"
"3696","11290","4"," ","1","37.6036975","127.0234388"
"3605","11740","4"," ","991","37.5409155","127.121768"
"2641","11290","4"," ","1","37.6095721","127.0656448"
"2648","11140","4"," ","953","37.5527132","126.9917874"
"2654","11290","4"," ","1","37.6091819","127.0582211"
"2666","11230","4"," ","892","37.6010399","127.0672219"
"2674","11410","4"," ","2707","37.5622498","126.9509932"
"2686","11290","4"," ","1","37.6071176","127.0586826"
"3063","11215","4"," ","2511","37.5305387","127.0794166"
"3070","11215","4"," ","2470","37.531414","127.0798824"
"3079","11215","4"," ","452","37.5297191","127.07935"
"3090","11290","4"," ","1","37.5922563","126.9918723"
"3098","11290","4"," ","1","37.5922289","126.9912768"
"3408","11215","4","20070704","832","37.5620121","127.0770619"
"3418","11560"," "," ","0","37.499545","126.9023088"
"3428","11410","4"," ","1362","37.6002014","126.9505829"
"48051","11545","4"," ","1186","37.435669","126.9047783"
"48055","11290","4"," ","1","37.6072475","127.0622814"
"48057","11560"," ","20160704190000","0","37.5327109","126.9167329"
"48058","11410","4"," ","2908","37.5724186","126.9274547"
"48063","11545","4"," ","980","37.477079","126.8906433"
"48066","11410"," "," ","0","37.5746815","126.9051603"
"48069","11290","4"," ","1","37.6074165","127.0468845"
"48072","11545","4"," ","1667","37.4589838","126.9072304"
"48076","11410","4"," ","2318","37.600388","126.9450164"
"48096","11260"," ","20160621190000","0","37.5910971","127.0716185"
"48099","11230","4"," ","239","37.5698924","127.0583759"
"48104","11230","4"," ","1568","37.5945958","127.0620194"
"48105","11215","4"," ","68","37.5642054","127.0811352"
"48109","11305"," "," ","0","37.6411092","127.0307531"
"48110","11410","4"," ","2864","37.5701742","126.9145677"
"48112","11215"," ","20070117","0","37.5339407","127.0681888"
"48113","11230","3"," ","2661","37.6011868","127.0673414"
"48114","11230","4"," ","3595","37.5713174","127.0687028"
"48117","11230"," "," ","0","37.5944493","127.0620614"
"48119","11215","4"," ","2458","37.5326393","127.0867986"
"48120","11215","4","20070214","108","37.5564932","127.0894037"
"48461","11230","4"," ","3138","37.5905261","127.0583399"
"48463","11230","3","20070502","376","37.5909587","127.066214"
"48464","11230"," ","20081112","0","37.602542","127.0623595"
"48468","11410","4"," ","3222","37.575667","126.9226532"
"48469","11410","3"," ","416","37.5707145","126.9213883"
"48471","11215","4","20070823","1300","37.5507139","127.0937975"
"48472","11215","3","20070821","1437","37.5412721","127.0675498"
"48474","11215","4","20070116","450","37.5298685","127.0850184"
"48477","11410"," "," ","0","37.5712775","126.9233716"
"48478","11710","4","20150519134006","0","37.532648","127.1166616"
"48479","11230","4"," ","143","37.5783927","127.0527123"
"48480","11215","4"," ","1433","37.5402728","127.0669116"
"48483","11470","4","20110317","646","37.5433217","126.8662528"
"48485","11230","4","20070502","377","37.5890416","127.060522"
"48486","11440","4","20090212","1264","37.555227","126.9315976"
"48487","11290","4"," ","1","37.5976413","126.9977757"
"48489","11680","4","20080813","1111","37.5173956","127.0380793"
"48492","11305"," "," ","0","37.6108338","127.0327032"
"48493","11230","4"," ","3048","37.5658828","127.0595264"
"48495","11440","3","20080528","2940","37.5762688","126.8906868"
"48496","11440","4","20080528","2967","37.5824542","126.8870993"
"48498","11545","4"," ","1787","37.4473885","126.9100016"
"48403","11680","3","20080908","7","37.5147087","127.0330393"
"48405","11230","4"," ","3292","37.5997001","127.06426"
"48409","11440","4","20080718","2597","37.5386208","126.9478421"
"48411","11545","4"," ","330","37.4592293","126.906132"
"48413","11680"," ","20080610","0","37.4778307","127.0653793"
"803","11410","4","20121019","0","37.5615512","126.9623441"
"827","11110","4"," ","1","37.595811","126.9622603"
"850","11560"," "," ","0","37.5006338","126.9141196"
"858","11290","4"," ","1","37.5968459","127.0174776"
"878","11110","4"," ","1","37.5728153","126.9710945"
"908","11440","3"," ","1885","37.5477022","126.9382655"
"918","11305"," "," ","0","37.6226062","127.0141276"
"927","11410","3"," ","1742","37.5836244","126.9381559"
"937","11305"," "," ","0","37.6420859","127.0281444"
"946","11110","4"," ","1","37.5946681","126.9648751"
"865","11560"," "," ","0","37.5206289","126.8924535"
"874","11680","4","20080813","1342","37.5178219","127.0397019"
"974","11140","4","20101009","1958","37.5618734","127.0133154"
"1018","11230","4"," ","2460","37.5660133","127.0645788"
"1028","11680","4","20080725","440","37.5197075","127.0507381"
"1034","11305"," "," ","0","37.64169","127.0282147"
"1048","11545"," "," ","0","37.4512432","126.9095823"
"1061","11230","4"," ","672","37.5784789","127.0507438"
"2721","11140","4","20100806","913","37.5662842","127.0157076"
"3039","11215","4"," ","1194","37.5559148","127.0944448"
"3054","11290","4"," ","1","37.6063756","127.0606653"
"3086","11440","4"," ","1669","37.5606458","126.9261603"
"3490","11545"," "," ","0","37.4745189","126.8999934"
"3405","11215","3"," ","15","37.5456555","127.0993119"
"2739","11440","4","20070927","1050","37.5454195","126.935183"
"2750","11290","4","20100712","1","37.5820859","127.0190185"
"2757","11230","4"," ","1819","37.6048431","127.0701231"
"2769","11230"," "," ","0","37.5935211","127.0684843"
"3109","11215","3"," ","1147","37.5575847","127.0900298"
"3116","11545"," "," ","0","37.4633411","126.9002621"
"2785","11215","4","20070319","2065","37.5314066","127.0871751"
"2795","11680","4","20080729","1472","37.5002912","127.0432181"
"2712","11560"," "," ","0","37.5003204","126.9003742"
"2733","11410","4"," ","1482","37.5660384","126.9651557"
"3136","11215","4"," ","2479","37.5282725","127.0808752"
"3146","11440","4"," ","3050","37.5657019","126.9173162"
"3154","11215","4"," ","2516","37.5309371","127.0801498"
"3164","11140","4","20100809","368","37.5632706","127.0223015"
"3180","11290","4"," ","1","37.5798471","127.0200449"
"3190","11215","4","20070823","128","37.5510423","127.092745"
"48123","11215","4","20070116","2052","37.5311499","127.0764333"
"48124","11215","4"," ","766","37.5657691","127.0818318"
"48126","11110","4"," ","1","37.5788358","127.0180391"
"48128","11305"," "," ","0","37.6158589","127.0331407"
"48130","11680"," ","20080902","0","37.4948894","127.0434677"
"48132","11680"," "," ","0","37.4941862","127.0603798"
"48134","11305"," "," ","0","37.6148925","127.0318041"
"48136","11305"," "," ","0","37.6214037","127.0321248"
"48137","11305"," "," ","0","37.617667","127.0289127"
"48138","11545","4"," ","999","37.478239","126.9048035"
"48140","11290","4"," ","1","37.6076343","127.051658"
"48142","11290","4","20110419","1","37.5841014","127.0089436"
"48145","11680","4","20080901","60","37.4950922","127.0305692"
"48147","11230","4","20151015135816","332","37.5696362","127.0658272"
"48148","11380","4","20090707","1801","37.6243204","126.924794"
"48150","11305"," "," ","0","37.6259969","127.0231494"
"48153","11230"," "," ","0","37.6007702","127.0673489"
"48154","11230","4","20081112","1608","37.5997417","127.0646582"
"48155","11440","4","20070907","1340","37.5495988","126.9059846"
"48156","11305"," "," ","0","37.6168929","127.0330508"
"48159","11440","4"," ","1186","37.5535301","126.9077795"
"48160","11440","4","20070927","2559","37.5446952","126.9359965"
"48162","11545","4"," ","1666","37.4580557","126.9080717"
"48163","11305"," "," ","0","37.6137771","127.0333385"
"48165","11230","4"," ","229","37.5694557","127.0583234"
"48169","11560"," ","20160704190000","0","37.5446302","126.8904296"
"48170","11290","4","20110530","1","37.6060718","127.0024148"
"48414","11380","4"," ","2062","37.6118015","126.9092531"
"48419","11440","4"," ","1190","37.5559835","126.9068251"
"48421","11440","4","20081210","1491","37.5374258","126.9456106"
"48422","11110","4"," ","1","37.6069351","126.956078"
"48426","11590"," ","20160623190000","0","37.503492","126.978042"
"48435","11215","4"," ","1623","37.5361664","127.0814045"
"48437","11230","4"," ","1474","37.599961","127.060051"
"48440","11680"," "," ","0","37.5181895","127.0656969"
"48442","11680","4","20080722","1104","37.5166148","127.0302977"
"48444","11680","4","20080808","1295","37.4936767","127.0375498"
"48446","11740"," ","20160614190000","0","37.545391","127.1195917"
"48449","11680","4","20080725","466","37.517177","127.0520809"
"1075","11680","4","20080811","492","37.5181699","127.0629374"
"1088","11410","3"," ","213","37.576095","126.9201841"
"1097","11410","4"," ","2702","37.6006031","126.9503549"
"1006","11305"," "," ","0","37.6126846","127.0227553"
"1025","11290","4"," ","1","37.5968333","127.0175635"
"967","11410","4"," ","906","37.5593091","126.9453129"
"977","11545"," "," ","0","37.4604578","126.9089469"
"983","11110","4","20100414","1","37.6198029","126.9768608"
"990","11215","4"," ","2529","37.5304488","127.0784433"
"999","11230","3"," ","2208","37.5719768","127.0567056"
"972","11545"," "," ","0","37.4612225","126.9118407"
"1186","11560"," "," ","0","37.5160357","126.9149866"
"1200","11410","4"," ","835","37.5858166","126.9377476"
"1210","11680"," "," ","0","37.4955843","127.0419382"
"1218","11560"," "," ","0","37.5175157","126.9127192"
"1234","11140","3","20100804","425","37.5681988","126.9986078"
"1249","11560"," "," ","0","37.5179315","126.9144839"
"1261","11230","4"," ","1793","37.6008219","127.0579115"
"1273","11545"," "," ","0","37.4679821","126.9057908"
"1279","11140","4"," ","1195","37.5569531","127.0196934"
"1286","11410","4","20110209","2315","37.5972186","126.9560499"
"1294","11545"," "," ","0","37.4557644","126.9037256"
"1203","11140","4","20100824","936","37.5619546","127.0154929"
"1235","11410","3"," ","2247","37.569891","126.9605664"
"1248","11680","2"," ","20","37.5330374","127.0363166"
"3240","11440","4"," ","1189","37.5551895","126.9029706"
"3249","11410","4"," ","753","37.5572816","126.9473274"
"3511","11140","4","20100806","1790","37.5671376","127.0207641"
"3741","11215","4","20070116","450","37.5308665","127.0847014"
"3767","11290","4","20110225","1","37.5982183","127.0363671"
"2841","11140","4","20110323","483","37.562025","126.9922238"
"2871","11680","4","20080725","774","37.5092106","127.036009"
"3257","11560"," "," ","0","37.4996911","126.902178"
"3265","11410","4"," ","1375","37.5575584","126.9482863"
"3274","11215","4"," ","1173","37.5571984","127.0924581"
"3281","11215","4"," ","729","37.5669428","127.0793667"
"3289","11545"," "," ","0","37.4797767","126.905664"
"3298","11290","4"," ","1","37.6056856","127.0610601"
"2876","11140","4","20100807","1219","37.5666571","126.9809033"
"2913","11350","4"," ","508","37.6609978","127.0662033"
"3218","11680"," ","20080610","0","37.4757582","127.0597973"
"3250","11560"," "," ","0","37.5011135","126.9016944"
"3800","11215","4","20070116","450","37.5315362","127.0842165"
"3809","11215","4","20070214","1108","37.5539829","127.0894972"
"48172","11680","4","20080716","346","37.5270195","127.0455711"
"48175","11680","4","20080711","856","37.5259421","127.037772"
"48177","11680","4","20080813","1029","37.5049674","127.030712"
"48178","11230","4","20070502","380","37.5888456","127.0591802"
"48179","11710"," ","20160614190000","0","37.5156978","127.0689952"
"48181","11230"," "," ","0","37.5959413","127.065178"
"48185","11440","4","20070927","2271","37.5446118","126.9367755"
"48186","11380","4"," ","2","37.5955125","126.9179096"
"48187","11305"," "," ","0","37.6210103","127.030985"
"48188","11305"," "," ","0","37.6191492","127.0321767"
"48190","11545","4"," ","1818","37.4696059","126.8994616"
"48192","11110","4"," ","1","37.5737674","127.0225587"
"48196","11215","4","20070821","124","37.5515224","127.0904979"
"48197","11680","4"," ","672","37.4837134","127.078756"
"48199","11215","4","20070927","1657","37.5389006","127.081719"
"48200","11410","4"," ","1623","37.5782844","126.9281817"
"48101","11305"," "," ","0","37.6119902","127.0343028"
"48103","11230","4"," ","3286","37.5995319","127.0639781"
"48106","11470","4","20110317","391","37.5172559","126.8547665"
"48108","11305"," "," ","0","37.6396491","127.0331941"
"48111","11440","4","20120322","2151","37.5521532","126.9273654"
"48115","11230","3"," ","913","37.5983929","127.0655238"
"48118","11305"," "," ","0","37.6393978","127.0307386"
"48121","11440","4","20090210","301","37.5537234","126.9483082"
"48455","11680","4","20080905","743","37.5206162","127.0254796"
"48462","11440","4","20090212","1254","37.5546507","126.9349095"
"48465","11410","4"," ","3220","37.5768066","126.9231208"
"48467","11410","3"," ","3154","37.5758043","126.9248986"
"48470","11410","3"," ","1649","37.5695802","126.9154653"
"48473","11470","4","20110317","303","37.5227184","126.8533701"
"48475","11440","4","20080627","1552","37.5553532","126.9474114"
"48484","11470","4","20110317","168","37.5375267","126.8700544"
"48488","11680","4","20080716","869","37.5174356","127.0369407"
"48491","11680","4","20080721","1100","37.5172122","127.0325941"
"48494","11230","4"," ","954","37.5967882","127.0660604"
"48499","11545","4","20130513114719","0","37.4707994","126.9040911"
"48501","11290","4"," ","1","37.6023962","127.0104229"
"48503","11545","4"," ","345","37.4703186","126.9022252"
"48504","11545","4"," ","368","37.454831","126.9080574"
"48506","11200"," ","20160621190000","0","37.5411696","127.0328558"
"48508","11680","4","20080902","1769","37.5144526","127.0588972"
"48510","11440","3","20081118","2834","37.5470366","126.9309901"
"48513","11215","4"," ","1859","37.5553626","127.0799744"
"48515","11215","4"," ","2688","37.5696574","127.0822053"
"48516","11410","4"," ","229","37.5750498","126.9221356"
"48517","11410","4"," ","668","37.5984881","126.9501847"
"48518","11410","4"," ","2941","37.5993904","126.9511663"
"1062","11230","4"," ","1790","37.6005437","127.0584142"
"1073","11560"," "," ","0","37.5189533","126.9063393"
"1096","11230","4"," ","3243","37.5978668","127.0629059"
"1114","11680","4","20080722","1162","37.5199311","127.0314801"
"1129","11680","4","20080808","614","37.4922332","127.0392136"
"1137","11140","4","20100806","1729","37.5620217","126.9897745"
"1146","11230"," "," ","0","37.5711484","127.05793"
"1153","11230","4"," ","305","37.5682491","127.0620748"
"1161","11545"," "," ","0","37.4760083","126.9042741"
"1174","11140","3"," ","1530","37.5575177","127.0193739"
"1182","11560"," "," ","0","37.5156339","126.9166533"
"1194","11545"," "," ","0","37.4606499","126.9118078"
"1106","11560"," "," ","0","37.5162414","126.9148942"
"1128","11680","4","20080813","1071","37.5044533","127.0326951"
"1158","11545"," "," ","0","37.452415","126.9081706"
"1327","11230","4"," ","2436","37.5652011","127.0629769"
"1349","11410","4"," ","12","37.597367","126.955286"
"1378","11545"," "," ","0","37.4519498","126.902555"
"1396","11545"," "," ","0","37.4744322","126.9017246"
"1419","11410","3"," ","2270","37.5966152","126.9498879"
"1435","11545"," "," ","0","37.4681236","126.9060851"
"3608","11260"," "," ","0","37.5780158","127.0879824"
"5451","11215","4"," ","2151","37.5569675","127.0730866"
"5462","11305"," "," ","0","37.6350097","127.0201258"
"5471","11560"," "," ","0","37.5112184","126.9110935"
"5481","11305"," "," ","0","37.6326944","127.0215968"
"5490","11440"," "," ","0","37.5769585","126.8603548"
"5910","11230","4","20070914","2386","37.5767644","127.0415655"
"5919","11440","3","20081217","131","37.5526478","126.9033886"
"5926","11680","4","20080901","305","37.5002009","127.0633287"
"5937","11260","4"," ","2939","37.6115359","127.0796982"
"5950","11410","3"," ","872","37.5842","126.9495792"
"4966","11560"," ","20101115","0","37.5157489","126.9214698"
"5112","11290","4"," ","1","37.6157683","127.0597731"
"5121","11290","4"," ","1","37.5809743","127.0257809"
"5139","11140","4","20100803","47","37.5670523","127.0221168"
"48125","11545","4","20130513104408","0","37.4784305","126.9019198"
"48129","11290","4"," ","1","37.5990595","127.0050785"
"48131","11680","4"," ","1199","37.4743386","127.0986056"
"48133","11650"," ","20160712190000","0","37.5211025","127.0149923"
"48139","11545","4"," ","234","37.477813","126.9079948"
"48141","11560"," ","20160704190000","0","37.5448562","126.8903212"
"48144","11680","4","20080717","1525","37.5280986","127.0374945"
"48146","11440","4"," ","1176","37.552962","126.9052604"
"48149","11545","4"," ","540","37.4608874","126.8995449"
"48151","11380","3","20120418","1056","37.6151094","126.9191387"
"48152","11470","4","20110317","85","37.5394934","126.8300227"
"48157","11545","4"," ","66","37.4513445","126.9035804"
"48161","11110","4"," ","1","37.5790909","127.017772"
"48164","11260"," ","20160621190000","0","37.5948979","127.0703782"
"48520","11470","4","20110317","668","37.5226579","126.8320384"
"48522","11260","4","20150402174038","3146","37.5984458","127.082032"
"48523","11380","3","20120214","12","37.6129049","126.9269891"
"48525","11380","4","20090424","396","37.6005602","126.9323922"
"48526","11470","4","20110317","48","37.5279719","126.8586846"
"48527","11215"," "," ","0","37.5328374","127.0646958"
"48529","11215","4"," ","1886","37.5570816","127.0770657"
"48530","11215","4"," ","1871","37.5561385","127.0772631"
"48531","11215","3"," ","545","37.5705163","127.0855267"
"48534","11680","4","20080716","435","37.5205023","127.0442523"
"48535","11230","4"," ","3046","37.5655611","127.0592501"
"48536","11545","4"," ","1466","37.4826102","126.8833154"
"48539","11290","4"," ","1","37.5988154","127.0070188"
"48541","11545","3"," ","23","37.4707916","126.9015968"
"48543","11680","4","20080801","1051","37.517372","127.0402926"
"48544","11680","4","20080721","822","37.5170552","127.0256138"
"48548","11305"," "," ","0","37.6161267","127.03151"
"48549","11545","4"," ","1452","37.473035","126.8923051"
"48550","11545","3"," ","1406","37.4720716","126.8817262"
"48552","11545","3"," ","48","37.4489532","126.9040468"
"48553","11290","4","20110419","1","37.5832236","127.0075284"
"48555","11545","4"," ","378","37.456627","126.9077848"
"48557","11380","3"," ","758","37.6141567","126.9214461"
"48560","11470","4","20110317","93","37.5410477","126.8264239"
"48562","11545","4"," ","1182","37.4662425","126.9033427"
"48563","11410","4"," ","560","37.5775391","126.9267361"
"48502","11290","4"," ","1","37.6008528","127.0089373"
"48505","11305"," "," ","0","37.623706","127.0329448"
"1453","11230","4","20081112","3147","37.5903088","127.054711"
"1460","11230","4"," ","3275","37.597795","127.0645381"
"1470","11410","4"," ","1608","37.6002977","126.9512151"
"1488","11545"," "," ","0","37.4541776","126.9022173"
"1272","11545"," "," ","0","37.468262","126.9063747"
"1301","11680"," ","20080716","0","37.5120157","127.0297894"
"1309","11410","4"," ","1258","37.6001345","126.9507513"
"1324","11230","4"," ","231","37.5683809","127.0578723"
"1337","11410","3"," ","1700","37.5627374","126.9622074"
"1350","11230","4"," ","2295","37.5655052","127.0655953"
"1359","11680","4","20080904","391","37.5245717","127.0462076"
"1369","11410","4"," ","2884","37.5646966","126.9597398"
"1376","11410"," "," ","0","37.5969376","126.9505508"
"1383","11680","4","20080722","405","37.5200057","127.0307296"
"1393","11410","4"," ","36","37.5649348","126.962625"
"1308","11545"," "," ","0","37.4566368","126.9004023"
